filename,classname,id,x0,y0,x1,y1,conf,kpts
1676690668.3333807.jpg,0,0,215.20432,262.0083,325.85733,496.52722,0.93231577,"""290.02,282.84,0.97,290.38,278.09,0.63,285.36,278.81,0.97,288.70,281.87,0.05,272.30,282.16,0.92,278.85,307.00,0.93,264.76,304.91,0.98,278.23,345.10,0.58,261.39,342.09,0.96,287.97,372.60,0.56,278.19,372.94,0.93,288.87,380.93,0.95,272.55,380.74,0.98,302.20,428.95,0.92,265.83,430.87,0.97,302.51,475.34,0.89,232.25,470.97,0.94"""
1676690668.3667188.jpg,0,0,225.15573,259.8237,327.08673,495.67383,0.9252806,"""295.72,281.77,0.98,295.82,277.59,0.67,290.99,277.44,0.98,291.15,280.99,0.05,276.73,280.15,0.89,284.12,305.58,0.90,267.87,304.11,0.98,283.65,343.52,0.49,264.45,341.41,0.94,295.33,370.15,0.45,281.97,370.17,0.90,293.30,378.62,0.94,277.32,379.70,0.97,305.27,428.12,0.92,276.67,431.75,0.96,302.46,478.13,0.90,242.16,463.71,0.95"""
1676690668.4000568.jpg,0,0,235.57957,258.6849,326.6219,492.40393,0.9125895,"""300.17,279.54,0.96,299.64,275.32,0.56,295.85,275.37,0.97,293.45,278.83,0.04,282.44,278.73,0.87,289.26,303.86,0.90,273.79,303.03,0.97,288.24,341.98,0.49,268.54,340.28,0.94,297.91,369.54,0.45,284.41,369.65,0.89,296.63,375.98,0.94,282.70,377.05,0.97,307.14,427.57,0.92,288.24,429.45,0.96,302.98,478.52,0.91,252.64,460.08,0.95"""
1676690668.433395.jpg,0,0,250.17734,256.27716,325.14395,490.05762,0.9042478,"""305.18,278.03,0.96,304.74,273.65,0.55,300.96,273.91,0.97,298.04,276.73,0.04,288.12,276.79,0.84,294.84,302.09,0.89,277.65,301.66,0.97,294.55,340.03,0.48,273.50,338.22,0.93,301.98,369.46,0.42,287.50,368.82,0.87,299.72,374.73,0.93,287.20,375.64,0.96,306.89,426.04,0.90,299.78,424.82,0.95,305.54,475.93,0.89,268.45,458.06,0.93"""
1676690668.466733.jpg,0,0,267.222,255.43597,324.74982,488.9327,0.8865592,"""309.69,278.05,0.94,310.05,272.90,0.50,305.57,273.68,0.96,306.86,275.81,0.04,293.45,276.01,0.89,299.46,301.03,0.87,283.49,299.23,0.97,298.29,338.45,0.30,277.04,335.62,0.93,305.23,369.03,0.29,289.67,368.73,0.87,305.14,370.05,0.90,294.45,370.33,0.96,309.18,420.88,0.86,312.30,418.52,0.95,305.04,469.77,0.83,283.94,458.05,0.92"""
1676690668.500071.jpg,0,0,272.44794,254.96887,332.87326,489.33408,0.90476,"""314.99,276.60,0.94,315.41,271.54,0.43,311.18,272.26,0.96,310.94,274.26,0.03,298.21,274.09,0.89,304.66,300.50,0.93,287.96,297.93,0.97,308.37,339.27,0.64,281.18,334.87,0.94,318.32,366.92,0.61,293.71,369.52,0.90,306.52,369.82,0.93,297.24,369.91,0.96,314.06,418.50,0.85,322.02,414.66,0.92,299.90,466.69,0.75,299.74,466.13,0.83"""
1676690668.533409.jpg,0,0,277.65182,253.64273,342.7554,489.75467,0.91863614,"""321.64,275.95,0.96,321.12,271.87,0.55,317.19,271.91,0.98,313.43,275.01,0.03,303.53,274.98,0.86,309.03,300.57,0.97,292.45,299.17,0.97,314.58,338.31,0.86,286.63,336.56,0.92,329.75,364.52,0.81,295.47,369.03,0.88,309.44,369.98,0.97,301.99,370.07,0.97,307.05,421.04,0.93,331.91,410.80,0.94,296.63,472.03,0.89,316.60,462.77,0.90"""
1676690668.5667472.jpg,0,0,283.61826,253.99985,357.09875,489.59253,0.9252757,"""325.67,276.96,0.96,325.97,272.13,0.42,322.10,272.59,0.96,320.25,274.14,0.02,308.22,275.16,0.90,316.75,299.81,0.97,297.79,298.35,0.98,321.98,336.29,0.87,291.14,334.44,0.95,339.13,361.16,0.83,297.75,369.59,0.92,315.54,370.54,0.98,309.15,370.13,0.98,309.18,423.57,0.95,336.95,411.17,0.96,299.17,473.38,0.89,331.37,463.60,0.90"""
1676690668.6000853.jpg,0,0,285.80762,256.136,374.68744,489.22513,0.9286772,"""331.43,277.53,0.97,331.35,273.40,0.62,327.19,273.61,0.98,323.94,275.71,0.04,313.65,275.46,0.86,320.99,299.81,0.97,302.79,299.41,0.97,330.49,334.79,0.90,295.17,336.01,0.93,349.61,360.11,0.87,299.84,370.89,0.91,319.20,371.41,0.98,313.57,371.55,0.98,310.37,423.60,0.95,342.92,413.70,0.96,298.13,474.13,0.91,347.66,467.95,0.91"""
1676690668.6334233.jpg,0,0,286.25522,257.2535,389.39108,490.23288,0.93091804,"""336.73,278.04,0.97,336.65,274.06,0.65,332.69,274.20,0.98,328.95,276.75,0.05,318.90,275.97,0.87,327.53,302.02,0.97,308.53,300.97,0.98,338.84,335.70,0.91,299.41,336.54,0.94,361.62,359.08,0.89,303.07,371.14,0.92,324.81,374.00,0.98,318.62,373.79,0.98,313.24,424.60,0.96,346.81,416.42,0.96,297.99,473.92,0.91,359.49,470.46,0.92"""
1676690668.6667614.jpg,0,0,284.81802,256.33228,399.38254,490.0479,0.9305176,"""342.48,278.17,0.97,342.84,273.48,0.50,338.57,273.99,0.95,337.78,275.98,0.05,325.12,277.00,0.90,335.47,303.96,0.98,314.92,302.61,0.98,346.47,338.44,0.90,306.68,336.47,0.96,370.55,359.26,0.87,306.70,372.56,0.94,330.81,374.42,0.98,324.30,374.23,0.98,315.00,425.07,0.96,351.48,419.97,0.97,297.47,473.31,0.92,371.69,469.89,0.93"""
1676690668.7000995.jpg,0,0,283.636,257.82083,405.1793,488.38403,0.93164074,"""348.75,279.51,0.98,349.56,275.46,0.67,344.36,275.50,0.98,343.45,278.11,0.07,331.00,277.49,0.89,339.91,303.27,0.98,322.98,301.98,0.98,352.13,336.95,0.92,311.92,337.11,0.95,378.63,357.83,0.90,309.62,372.04,0.93,335.36,374.55,0.98,331.50,374.67,0.98,320.78,424.66,0.96,358.04,420.14,0.96,300.05,472.77,0.92,377.62,469.60,0.92"""
1676690668.7334375.jpg,0,0,284.31256,258.0563,408.8575,489.49292,0.9340748,"""354.54,279.34,0.97,354.70,275.28,0.54,350.51,275.37,0.97,345.53,277.83,0.05,338.18,277.11,0.88,345.13,303.28,0.98,328.93,302.15,0.98,356.76,337.59,0.92,318.71,338.05,0.95,382.99,354.85,0.89,315.44,372.58,0.93,342.66,374.85,0.98,338.65,375.18,0.98,327.11,424.57,0.96,364.96,421.37,0.96,302.55,471.62,0.91,380.25,471.52,0.92"""
1676690668.7667756.jpg,0,0,288.976,257.47928,409.48032,489.3896,0.93361527,"""360.18,278.72,0.98,361.03,274.67,0.65,355.97,274.73,0.98,354.01,277.04,0.06,343.15,276.81,0.89,350.44,303.21,0.98,335.68,302.23,0.98,359.95,338.25,0.92,325.86,338.87,0.95,386.41,353.85,0.89,321.15,373.17,0.93,349.40,374.30,0.98,345.86,374.59,0.98,334.45,423.90,0.96,370.82,421.12,0.96,307.49,468.48,0.91,381.50,471.76,0.92"""
1676690668.8001137.jpg,0,0,296.86688,254.91408,410.17868,489.73712,0.9349831,"""366.19,277.29,0.97,366.70,273.06,0.55,361.74,273.21,0.98,355.39,275.14,0.04,348.36,275.40,0.90,352.79,302.02,0.98,340.75,301.52,0.98,362.47,338.20,0.91,332.04,338.85,0.95,388.30,352.78,0.88,327.66,371.55,0.93,355.12,372.77,0.98,352.46,373.09,0.98,345.43,421.33,0.95,375.70,420.84,0.96,315.04,461.36,0.91,383.33,472.57,0.92"""
1676690668.8334517.jpg,0,0,306.17224,254.38966,411.4869,489.90274,0.93143195,"""370.93,276.29,0.97,371.34,271.99,0.60,366.67,272.19,0.97,363.05,274.53,0.04,353.34,274.66,0.88,359.41,300.41,0.97,346.46,300.79,0.98,365.75,337.33,0.90,337.62,338.30,0.94,390.19,352.71,0.87,333.55,372.29,0.92,362.25,370.18,0.98,358.60,371.39,0.98,356.87,421.10,0.96,380.47,421.10,0.97,325.20,455.91,0.92,383.01,473.76,0.93"""
1676690668.8667898.jpg,0,0,318.96338,252.69614,410.71307,490.01404,0.9207295,"""376.10,274.95,0.97,376.32,269.83,0.46,371.98,270.64,0.96,371.52,272.21,0.03,359.45,273.29,0.91,367.80,296.73,0.97,350.91,298.80,0.98,371.36,335.64,0.87,343.93,336.58,0.96,390.52,353.13,0.83,340.83,372.72,0.94,372.42,369.18,0.98,363.43,370.63,0.99,370.83,422.09,0.97,383.93,421.87,0.98,336.81,451.95,0.94,383.48,474.22,0.95"""
1676690668.900128.jpg,0,0,334.8088,250.97333,408.33627,490.32916,0.9186924,"""382.65,272.69,0.96,383.13,267.62,0.46,378.38,268.52,0.95,379.26,270.60,0.03,366.34,272.08,0.90,373.21,294.67,0.96,357.69,296.25,0.98,373.55,332.39,0.81,350.59,333.79,0.96,389.11,352.54,0.77,350.85,368.89,0.93,378.60,366.43,0.97,368.86,367.79,0.98,380.49,419.87,0.95,386.80,419.97,0.97,350.49,451.45,0.92,383.84,473.77,0.94"""
1676690668.933466.jpg,0,0,347.78278,248.68835,410.1589,489.79642,0.911011,"""387.99,271.56,0.94,387.89,266.17,0.35,383.76,267.27,0.95,383.91,269.03,0.02,370.91,270.22,0.89,375.66,294.72,0.96,363.44,294.70,0.98,378.43,334.81,0.81,357.68,333.28,0.95,392.80,356.53,0.78,359.38,370.00,0.93,385.09,365.85,0.97,374.22,367.51,0.98,399.38,414.65,0.94,389.63,419.23,0.97,364.61,451.82,0.90,381.09,472.60,0.93"""
1676690668.966804.jpg,0,0,356.15964,247.94691,418.75836,487.5382,0.86063313,"""393.81,270.32,0.93,393.52,265.18,0.34,389.82,266.10,0.92,388.91,268.86,0.03,377.51,269.39,0.88,381.82,293.54,0.88,371.39,293.66,0.97,380.58,333.92,0.40,365.15,331.11,0.94,392.00,366.74,0.39,369.15,367.33,0.89,391.01,365.39,0.92,380.51,367.02,0.96,407.76,412.63,0.88,391.83,415.64,0.95,383.52,460.30,0.84,382.42,469.29,0.91"""
1676690669.000142.jpg,0,0,361.60767,247.10756,428.7564,489.4653,0.9027769,"""399.76,267.57,0.96,399.31,263.42,0.50,395.18,263.80,0.97,390.90,266.60,0.04,383.14,267.00,0.85,386.33,290.56,0.90,376.61,291.40,0.97,385.52,330.79,0.46,372.16,329.43,0.92,393.58,364.27,0.40,379.23,365.85,0.86,395.86,364.27,0.92,384.02,366.89,0.96,415.53,407.62,0.88,387.33,418.18,0.95,399.82,453.86,0.87,379.59,471.54,0.92"""
1676690669.0334802.jpg,0,0,365.27365,245.99702,442.46863,490.9891,0.9236607,"""406.17,267.52,0.95,405.70,263.43,0.46,401.87,263.54,0.96,396.32,266.91,0.04,389.82,266.95,0.86,392.20,290.67,0.89,383.11,291.49,0.97,390.85,330.05,0.43,379.90,329.49,0.93,400.11,363.47,0.37,389.27,365.38,0.87,402.31,365.20,0.92,390.03,368.04,0.96,423.41,406.88,0.90,388.87,419.22,0.96,414.38,455.77,0.89,381.20,472.46,0.94"""
1676690669.0668182.jpg,0,0,367.35516,246.05545,462.4698,489.59006,0.93498415,"""412.31,267.63,0.96,412.03,263.56,0.50,407.73,263.68,0.97,403.08,266.93,0.05,395.21,266.87,0.88,397.94,291.35,0.91,389.83,292.00,0.97,398.15,331.15,0.48,389.32,330.58,0.94,409.05,363.44,0.43,400.15,365.62,0.88,406.49,367.30,0.94,394.75,369.85,0.97,429.20,410.06,0.91,391.76,420.10,0.96,434.80,460.17,0.91,381.85,473.31,0.95"""
1676690669.1001563.jpg,0,0,366.80292,247.30888,477.19556,489.53607,0.9245283,"""418.70,269.37,0.96,417.95,265.42,0.48,414.16,265.41,0.96,407.66,268.84,0.06,401.61,268.80,0.88,398.52,292.15,0.91,398.21,292.93,0.97,389.65,332.72,0.53,399.34,331.50,0.94,392.10,365.96,0.48,410.10,367.47,0.90,408.00,368.15,0.94,399.93,370.45,0.97,434.70,411.13,0.92,395.05,420.38,0.96,451.49,462.26,0.90,381.25,474.03,0.94"""
1676690669.1334944.jpg,0,0,366.3366,249.4129,488.61688,487.8587,0.91175663,"""424.82,270.88,0.94,424.52,266.09,0.35,420.68,266.83,0.93,416.70,269.48,0.07,408.39,270.18,0.92,401.80,292.22,0.95,405.29,293.80,0.98,390.46,333.05,0.70,409.44,333.51,0.96,386.63,366.70,0.65,424.19,368.76,0.93,413.45,368.23,0.96,405.92,370.78,0.98,440.87,410.12,0.94,397.87,420.41,0.97,460.88,459.34,0.91,380.81,473.65,0.94"""
1676690669.1668324.jpg,0,0,365.5783,251.00578,497.16196,489.34573,0.9136327,"""431.93,271.53,0.95,431.15,266.86,0.36,427.74,267.74,0.94,422.10,270.60,0.05,415.39,272.10,0.91,406.99,294.31,0.96,412.04,295.17,0.98,393.79,333.43,0.78,417.05,332.50,0.96,387.15,363.92,0.73,433.30,366.12,0.93,420.48,369.71,0.97,413.47,371.84,0.98,446.91,411.15,0.94,402.64,421.18,0.97,469.13,459.66,0.90,382.91,473.74,0.93"""
1676690669.2001705.jpg,0,0,365.43814,252.63812,502.4501,488.2707,0.9337235,"""438.17,274.00,0.96,437.51,269.38,0.34,434.08,270.24,0.95,427.69,272.07,0.06,421.94,273.05,0.91,413.57,295.53,0.97,418.62,296.15,0.98,399.75,335.03,0.83,425.34,333.39,0.96,389.13,366.19,0.79,443.77,366.34,0.94,427.57,370.19,0.97,420.10,371.72,0.98,454.79,412.54,0.95,407.44,420.67,0.97,473.92,462.81,0.91,384.59,472.28,0.93"""
1676690669.2335086.jpg,0,0,367.1241,252.62083,502.15625,487.42795,0.9281609,"""444.71,272.91,0.95,444.34,268.54,0.39,440.52,269.24,0.94,435.81,272.32,0.08,427.98,272.79,0.92,420.82,294.89,0.97,425.28,295.92,0.98,407.46,332.56,0.84,431.24,332.28,0.96,397.64,362.59,0.80,450.35,363.79,0.94,435.59,370.06,0.98,426.96,371.61,0.98,463.42,412.03,0.95,413.51,419.88,0.97,476.04,463.05,0.91,387.36,470.81,0.93"""
1676690669.2668467.jpg,0,0,374.15625,251.57947,502.73795,484.72192,0.9265211,"""451.64,271.87,0.93,450.49,267.20,0.27,447.70,267.81,0.93,437.61,270.27,0.06,435.00,271.24,0.92,425.98,292.76,0.96,433.83,294.21,0.98,413.96,331.80,0.80,437.28,331.81,0.96,407.14,363.16,0.75,457.93,360.66,0.94,442.06,367.80,0.97,437.27,368.88,0.98,470.80,412.79,0.95,423.81,416.67,0.97,477.11,463.43,0.91,392.07,464.62,0.94"""
1676690669.3001847.jpg,0,0,381.27374,249.20164,501.24994,485.7685,0.929196,"""458.59,270.84,0.95,457.63,266.84,0.37,454.48,267.28,0.96,442.83,269.32,0.05,441.00,269.51,0.91,432.81,292.94,0.97,438.94,292.93,0.98,420.94,332.08,0.84,443.00,329.21,0.95,414.28,362.62,0.79,464.67,357.58,0.92,451.46,367.32,0.97,444.24,367.89,0.98,475.07,416.17,0.95,437.80,417.02,0.96,475.86,465.57,0.92,398.47,457.88,0.94"""
1676690669.3335228.jpg,0,0,392.67618,246.41951,503.76096,481.7234,0.9329936,"""464.64,267.53,0.95,463.64,263.73,0.41,460.64,263.96,0.95,453.05,267.34,0.06,447.81,267.08,0.88,450.41,290.69,0.91,443.08,290.80,0.97,448.77,330.47,0.54,447.85,327.60,0.94,462.77,360.11,0.49,467.96,352.88,0.90,459.28,363.46,0.95,447.95,364.06,0.97,476.37,413.89,0.93,449.28,413.49,0.97,476.65,465.65,0.91,409.05,451.69,0.95"""
1676690669.3668609.jpg,0,0,402.5949,244.83682,504.51892,480.40768,0.9244574,"""468.92,265.53,0.94,468.17,261.42,0.45,464.89,261.96,0.94,460.82,264.95,0.06,453.14,264.70,0.86,457.29,288.11,0.90,448.04,288.75,0.97,458.83,326.26,0.50,452.50,325.88,0.94,473.08,355.96,0.46,473.09,353.06,0.89,466.14,362.15,0.94,456.38,363.23,0.97,478.94,414.11,0.92,460.77,413.71,0.96,477.34,465.58,0.90,423.08,448.73,0.95"""
1676690669.400199.jpg,0,0,416.31702,242.64928,504.25204,479.14883,0.910424,"""475.17,264.22,0.94,473.99,259.91,0.38,471.33,260.28,0.94,462.83,263.33,0.04,458.21,262.04,0.86,455.45,285.64,0.87,454.09,286.54,0.97,456.37,322.60,0.41,456.35,324.06,0.93,475.84,340.46,0.37,477.35,351.57,0.88,464.14,359.31,0.93,462.12,360.66,0.97,478.81,411.87,0.91,476.02,411.54,0.97,478.20,464.83,0.91,438.32,446.79,0.95"""
1676690669.433537.jpg,0,0,433.92767,240.68706,500.4379,475.94223,0.89764845,"""479.82,261.34,0.93,479.28,256.54,0.27,475.59,257.12,0.93,472.49,260.51,0.03,463.85,260.56,0.91,463.37,283.97,0.89,458.66,283.49,0.98,466.59,321.78,0.33,461.25,321.10,0.95,483.27,344.91,0.33,481.89,349.29,0.90,471.20,353.93,0.92,465.59,354.58,0.97,480.65,407.34,0.88,481.18,406.58,0.96,479.88,457.37,0.85,452.08,446.73,0.93"""
1676690669.466875.jpg,0,0,446.9153,238.41418,505.52646,479.02707,0.90345836,"""485.43,259.57,0.91,484.63,254.43,0.24,481.35,255.32,0.92,477.06,257.89,0.03,469.88,258.02,0.89,468.37,282.48,0.86,463.11,281.64,0.97,474.05,320.93,0.32,464.91,318.85,0.94,488.40,348.59,0.31,486.58,348.15,0.88,474.36,353.08,0.89,471.45,353.90,0.96,484.83,405.14,0.82,491.92,403.55,0.93,471.99,453.68,0.75,470.66,454.15,0.88"""
1676690669.5002131.jpg,0,0,453.00992,238.81595,513.0201,479.71527,0.8999171,"""489.95,259.22,0.91,489.34,254.31,0.29,485.97,254.98,0.92,481.74,257.75,0.03,474.90,258.23,0.89,471.66,281.87,0.91,469.22,281.49,0.97,476.40,320.98,0.48,468.40,318.53,0.93,492.36,347.89,0.44,489.15,348.28,0.87,474.04,352.30,0.93,476.84,352.37,0.96,478.97,406.61,0.88,501.04,401.28,0.94,470.36,458.90,0.82,483.45,455.29,0.89"""
1676690669.5335512.jpg,0,0,457.62766,238.5472,531.3198,478.26465,0.92610204,"""495.45,259.87,0.95,494.79,255.36,0.47,491.61,255.47,0.96,485.49,258.12,0.06,479.87,257.96,0.83,477.66,282.04,0.90,473.53,282.31,0.96,481.93,320.34,0.55,472.84,319.77,0.91,499.44,346.51,0.49,493.03,349.34,0.86,478.58,353.26,0.94,482.66,354.16,0.96,479.78,408.87,0.92,510.21,400.19,0.96,471.83,462.44,0.89,504.74,455.11,0.93"""
1676690669.5668893.jpg,0,0,460.45285,239.1975,550.80566,477.41675,0.93483293,"""500.58,260.58,0.95,499.69,256.13,0.47,496.59,256.46,0.95,489.69,260.00,0.06,484.35,258.96,0.84,485.30,282.69,0.96,479.30,282.34,0.97,494.15,320.93,0.87,475.00,318.40,0.93,514.13,345.07,0.83,494.55,348.37,0.90,485.99,354.00,0.97,488.82,354.79,0.98,484.65,407.48,0.96,515.74,401.16,0.96,471.69,462.11,0.92,521.08,456.79,0.93"""
1676690669.6002274.jpg,0,0,461.29013,239.71788,566.67896,477.75558,0.94304097,"""506.60,259.71,0.95,505.33,255.43,0.44,502.45,255.84,0.95,493.80,259.88,0.07,490.02,258.80,0.84,491.73,284.00,0.97,483.92,283.15,0.97,503.63,321.99,0.90,479.75,320.34,0.94,525.21,344.75,0.87,496.50,351.02,0.91,494.83,356.33,0.98,496.47,356.80,0.98,488.44,408.19,0.96,523.20,402.34,0.97,472.47,462.34,0.93,535.31,456.61,0.94"""
1676690669.6335654.jpg,0,0,460.9876,240.42879,579.0703,478.0473,0.9417059,"""513.25,261.40,0.91,512.57,256.46,0.21,509.44,257.28,0.91,503.40,259.45,0.02,496.25,261.21,0.91,496.25,286.15,0.97,490.99,284.90,0.98,508.30,324.58,0.87,485.84,319.59,0.96,535.71,342.30,0.84,500.00,353.28,0.95,498.97,359.95,0.98,502.19,359.79,0.98,489.53,410.85,0.96,528.56,405.28,0.97,473.17,462.53,0.91,547.91,458.95,0.93"""
1676690669.6669035.jpg,0,0,461.45142,241.51785,586.42664,477.68622,0.9320642,"""518.91,263.36,0.93,518.59,258.29,0.24,515.71,258.91,0.93,509.47,260.58,0.02,502.32,261.46,0.92,503.63,285.92,0.98,496.51,285.78,0.98,513.06,322.87,0.88,489.92,320.58,0.97,539.97,338.19,0.85,502.04,355.23,0.95,506.34,360.24,0.98,508.40,360.31,0.99,493.67,411.87,0.96,534.67,406.55,0.97,474.54,462.31,0.92,556.43,459.02,0.94"""
1676690669.7002416.jpg,0,0,461.80957,242.41608,590.09235,477.10107,0.93021345,"""525.21,262.75,0.95,524.59,257.82,0.24,521.81,258.84,0.95,517.83,261.38,0.02,509.01,262.54,0.92,510.33,287.20,0.98,502.45,287.56,0.98,519.45,324.53,0.89,496.18,323.79,0.97,549.66,337.84,0.86,506.84,359.90,0.95,514.97,360.18,0.98,515.50,360.59,0.99,500.23,411.48,0.97,538.50,407.85,0.98,476.75,460.49,0.93,559.64,458.92,0.94"""
1676690669.7335796.jpg,0,0,463.02753,240.11586,591.92596,476.34668,0.93865347,"""530.92,263.56,0.94,531.01,258.42,0.25,527.36,259.56,0.92,521.48,259.39,0.02,515.54,261.36,0.91,514.70,287.28,0.98,510.13,287.52,0.98,526.47,326.09,0.87,503.81,323.09,0.96,558.05,337.04,0.83,509.62,359.01,0.94,520.20,360.00,0.98,523.98,360.49,0.99,506.80,409.52,0.96,545.69,408.38,0.98,480.92,457.39,0.93,563.14,458.87,0.95"""
1676690669.7669177.jpg,0,0,466.9835,240.06923,592.59454,476.73752,0.9383841,"""537.58,262.32,0.95,537.55,257.29,0.30,533.73,258.15,0.94,529.35,259.85,0.02,521.21,261.59,0.90,522.69,286.37,0.98,516.68,287.02,0.98,531.48,325.64,0.90,509.52,322.82,0.96,559.98,335.59,0.86,513.23,359.55,0.94,530.14,359.52,0.98,532.67,360.47,0.99,515.42,409.76,0.97,553.28,409.80,0.98,485.32,453.90,0.93,564.92,460.50,0.95"""
1676690669.8002558.jpg,0,0,476.66943,239.2147,593.38947,478.62784,0.933624,"""544.38,261.95,0.93,544.03,256.77,0.24,541.07,257.49,0.93,535.25,259.33,0.02,528.47,260.01,0.91,531.10,283.14,0.98,521.15,284.59,0.98,536.70,322.05,0.88,515.22,321.11,0.97,563.61,334.64,0.85,517.49,357.82,0.94,539.92,356.95,0.98,537.93,358.17,0.99,528.61,409.58,0.97,558.30,408.76,0.98,494.32,446.73,0.94,566.18,460.48,0.96"""
